project_id,transaction_id,tract_geoid_2010,metro_2010,year,cde_name,qlici_amount,city,state,zip,purpose,qalicb_type,multi_cde,multi_tract
FL0154,2637,12071000700,Metropolitan,2017,"Florida Community Loan Fund, Inc.",2849000,Ft. Myers,FL,33901,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
FL0155,2638,12057004200,Metropolitan,2017,"Florida Community Loan Fund, Inc.",13318605,Tampa,FL,33602,Real Estate–Rehabilitation–Commercial,RE,NO,NO
FL0155,2639,12057004200,Metropolitan,2017,"Florida Community Loan Fund, Inc.",5681395,Tampa,FL,33602,Real Estate–Rehabilitation–Commercial,RE,NO,NO
FL0156,2640,12031017200,Metropolitan,2017,"Enhanced Community Development, LLC",2167930,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2641,12031017200,Metropolitan,2017,"Enhanced Community Development, LLC",1885120,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2642,12031017200,Metropolitan,2017,"Enhanced Community Development, LLC",2817321,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2643,12031017200,Metropolitan,2017,"Enhanced Community Development, LLC",3129629,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2645,12031017200,Metropolitan,2017,Urban Action Community Development LLC,2167930,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2646,12031017200,Metropolitan,2017,Urban Action Community Development LLC,1885120,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2647,12031017200,Metropolitan,2017,Urban Action Community Development LLC,2817321,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2648,12031017200,Metropolitan,2017,Urban Action Community Development LLC,2929629,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0156,2644,12031017200,Metropolitan,2017,Local Initiatives Support Corporation,7697223,Jacksonville,FL,32202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
FL0157,2649,12086010802,Metropolitan,2017,"SunTrust Community Development Enterprises, LLC",102268,NARANJA,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
FL0157,2650,12086010802,Metropolitan,2017,"SunTrust Community Development Enterprises, LLC",663000,NARANJA,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
FL0157,2651,12086010802,Metropolitan,2017,"SunTrust Community Development Enterprises, LLC",1234732,NARANJA,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
FL0157,2652,12086010802,Metropolitan,2017,"Mid-City Community CDE, LLC",4321563,Naranja,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
FL0157,2653,12086010802,Metropolitan,2017,"Mid-City Community CDE, LLC",357937,Naranja,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
FL0157,2654,12086010802,Metropolitan,2017,"Mid-City Community CDE, LLC",2180500,Naranja,FL,33032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
FL0158,2655,13121008903,Metropolitan,2017,"Mid-City Community CDE, LLC",4679500,Gainesville,FL,32601,Business Financing,NRE,NO,NO
FL0158,2656,13121008903,Metropolitan,2017,"Mid-City Community CDE, LLC",2180500,Gainesville,FL,32601,Business Financing,NRE,NO,NO
FL0159,2657,12095018700,Metropolitan,2017,"Greenline Community Development Fund, LLC",9450000,Orlando,FL,32804,Business Financing,NRE,NO,NO
FL0159,2658,12095018700,Metropolitan,2017,"Greenline Community Development Fund, LLC",7000000,Orlando,FL,32804,Business Financing,NRE,NO,NO
FL0160,2659,12081000803,Metropolitan,2017,"Wells Fargo Community Development Enterprises, Inc.",1354417,Bradenton,FL,34208,Business Financing,SPE,NO,NO
FL0160,2660,12081000803,Metropolitan,2017,"Wells Fargo Community Development Enterprises, Inc.",645583,Bradenton,FL,34208,Business Financing,SPE,NO,NO
FL0161,2661,12057013604,Metropolitan,2017,The Community Development Venture Capital Alliance,8085000,Tampa,FL,33619,Business Financing,NRE,NO,NO
FL0162,2662,12086000501,Metropolitan,2016,"Advantage Capital Community Development Fund, LLC",2000000,Miami Gardens,FL,33014,Business Financing,NRE,NO,NO
FL0163,2663,12105011605,Metropolitan,2016,"Advantage Capital Community Development Fund, LLC",2400000,North Lakeland,FL,33809,Business Financing,NRE,NO,NO
FL0163,2664,12105011605,Metropolitan,2016,"Advantage Capital Community Development Fund, LLC",600000,North Lakeland,FL,33809,Business Financing,NRE,NO,NO
GA0002,2665,13121002800,Metropolitan,2005,Integral Urban New Markets CDE,2500000,Atlanta,GA,30303,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0002,2666,13121002800,Metropolitan,2006,Integral Urban New Markets CDE,19500000,Atlanta,GA,30303,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0004,2667,13121011900,Metropolitan,2007,Integral Urban New Markets CDE,20500000,Atlanta,GA,30303,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0006,2668,13121002100,Metropolitan,2011,"SunTrust Community Development Enterprises, LLC",15000000,Atlanta,GA,30313,Business Financing,NRE,YES,NO
GA0006,2669,13121002100,Metropolitan,2011,Fifth Third New Markets Development Company LLC,511200,Atlanta,GA,30313,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0006,2670,13121002100,Metropolitan,2011,Fifth Third New Markets Development Company LLC,10488800,Atlanta,GA,30313,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0006,2671,13121002100,Metropolitan,2011,Fifth Third New Markets Development Company LLC,3000000,Atlanta,GA,30313,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0006,2672,13121002100,Metropolitan,2010,"Atlanta Emerging Markets, Inc.",20175000,Atlanta,GA,30313,Business Financing,NRE,YES,NO
GA0006,2673,13121002100,Metropolitan,2010,"Atlanta Emerging Markets, Inc.",4825000,Atlanta,GA,30313,Business Financing,NRE,YES,NO
GA0007,2674,13121011900,Metropolitan,2007,"Wachovia Community Development Enterprises, LLC",6097042,ATLANTA,GA,30312,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0007,2675,13121011900,Metropolitan,2007,"Wachovia Community Development Enterprises, LLC",1463290,ATLANTA,GA,30312,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0008,2676,13121010800,Metropolitan,2007,"Greenline Community Development Fund, LLC",5506691,Atlanta,GA,30354,Business Financing,NRE,YES,NO
GA0008,2677,13121010800,Metropolitan,2010,"Greenline Community Development Fund, LLC",3290851,Atlanta,GA,30354,Business Financing,NRE,YES,NO
GA0008,2678,13121010800,Metropolitan,2009,"Atlanta Emerging Markets, Inc.",3255000,Atlanta,GA,30354,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0008,2679,13121010800,Metropolitan,2009,"Atlanta Emerging Markets, Inc.",11745000,Atlanta,GA,30354,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0008,2680,13121010800,Metropolitan,2009,"Atlanta Emerging Markets, Inc.",11745000,Atlanta,GA,30354,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0008,2681,13121010800,Metropolitan,2009,"Atlanta Emerging Markets, Inc.",3255000,Atlanta,GA,30354,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
GA0009,2682,13121007805,Metropolitan,2010,"Wells Fargo Community Development Enterprises, Inc.",10412500,Atlanta,GA,36031,Business Financing,RE,NO,NO
GA0009,2683,13121007805,Metropolitan,2010,"Wells Fargo Community Development Enterprises, Inc.",3757884,Atlanta,GA,36031,Business Financing,RE,NO,NO
GA0011,2684,13121004200,Metropolitan,2009,"SunTrust Community Development Enterprises, LLC",1805000,Atlanta,GA,30310,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
GA0011,2685,13121004200,Metropolitan,2009,"SunTrust Community Development Enterprises, LLC",5095000,Atlanta,GA,30310,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
GA0012,2686,13121010513,Metropolitan,2004,"Wachovia Community Development Enterprises, LLC",7000000,Atlanta,GA,30349,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0013,2687,13121005200,Metropolitan,2007,Self-Help Ventures Fund,1300000,Atlanta,GA,30316,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
GA0016,2688,13139001101,Non-Metropolitan,2004,"Community Revitalization Fund, Inc.",986392,GAINSVILLE,GA,30501,Business Financing,NRE,NO,NO
GA0017,2689,13089023310,Metropolitan,2008,"National New Markets Tax Credit Fund, Inc",2100000,Lithonia,GA,30058,Business Financing,NRE,NO,NO
GA0018,2690,13063040416,Metropolitan,2004,"Community Revitalization Fund, Inc.",4510514,MORROW,GA,30260,Business Financing,NRE,NO,NO
GA0019,2691,13303950400,Non-Metropolitan,2008,"Eclypse Development Partners I, LLC",2000000,Sandersville,GA,31082,Business Financing,NRE,NO,NO
GA0020,2692,13051000601,Metropolitan,2010,Merrill Lynch Community Development Company,14150000,Savannah,GA,31401,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
GA0020,2693,13051000601,Metropolitan,2010,Merrill Lynch Community Development Company,5850000,Savannah,GA,31401,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
GA0021,2694,13051000100,Metropolitan,2006,"National New Markets Tax Credit Fund, Inc",5000000,Savannah,GA,31401,Business Financing,RE,NO,NO
GA0022,2695,13051001200,Metropolitan,2010,Merrill Lynch Community Development Company,14150000,Savannah,GA,31401,Business Financing,CDE,NO,NO
GA0022,2696,13051001200,Metropolitan,2010,Merrill Lynch Community Development Company,5850000,Savannah,GA,31401,Business Financing,CDE,NO,NO
GA0023,2697,13107970100,Non-Metropolitan,2004,"Eclypse Development Partners I, LLC",10000000,Stillmore,GA,30464,Business Financing,NRE,NO,NO
GA0024,2698,13121010513,Metropolitan,2006,"National New Markets Tax Credit Fund, Inc",542500,Union City,GA,30291,Business Financing,NRE,NO,NO
GA0025,2699,13133950200,Non-Metropolitan,2005,"Eclypse Development Partners I, LLC",1000000,Union Point,GA,30669,Business Financing,NRE,NO,NO
GA0026,2700,13185011302,Non-Metropolitan,2009,"SunTrust Community Development Enterprises, LLC",4800000,Valdosta,GA,31601,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0026,2701,13185011302,Non-Metropolitan,2009,"SunTrust Community Development Enterprises, LLC",1700000,Valdosta,GA,31601,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0027,2702,13121011900,Metropolitan,2010,"Atlanta Emerging Markets, Inc.",9313573,Atlanta,GA,30303,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0027,2703,13121011900,Metropolitan,2010,"Atlanta Emerging Markets, Inc.",671607,Atlanta,GA,30303,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0027,2704,13121011900,Metropolitan,2010,"Atlanta Emerging Markets, Inc.",2014820,Atlanta,GA,30303,Real Estate–Rehabilitation–Commercial,RE,NO,NO
GA0028,2705,13121011900,Metropolitan,2010,"SunTrust Community Development Enterprises, LLC",2222222,Atlanta,GA,30312,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0028,2706,13121011900,Metropolitan,2010,"SunTrust Community Development Enterprises, LLC",5777778,Atlanta,GA,30312,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0029,2707,13069010700,Non-Metropolitan,2010,"SunTrust Community Development Enterprises, LLC",1180000,Douglas,GA,31533,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
GA0030,2708,13087970300,Non-Metropolitan,2012,"Empowerment Reinvestment Fund, LLC",4979681,Bainbridge,GA,39817,Business Financing,NRE,YES,NO
GA0030,2709,13087970300,Non-Metropolitan,2012,"Empowerment Reinvestment Fund, LLC",1740319,Bainbridge,GA,39817,Business Financing,NRE,YES,NO
GA0030,2710,13087970300,Non-Metropolitan,2012,"AMCREF Community Capital, LLC",9196595,Bainbridge,GA,39817,Business Financing,NRE,YES,NO
